033_WSD_id_5_WebService_tr_4559_1st_12588.csv,{'AUC-PR': 0.0015605544948949946, 'AUC-ROC': 0.6286761040773602, 'VUS-PR': 0.007874241223389854, 'VUS-ROC': 0.8333415846265498, 'Standard-F1': 0.00576352868419583, 'PA-F1': 0.016055045871559634, 'Event-based-F1': 0.005793742757821546, 'R-based-F1': 0.003767069533825145, 'Affiliation-F': 0.6554920648782249}
034_WSD_id_6_WebService_tr_4559_1st_8461.csv,{'AUC-PR': 0.03772855959548506, 'AUC-ROC': 0.7264094400987958, 'VUS-PR': 0.05251340419057493, 'VUS-ROC': 0.7683631820096114, 'Standard-F1': 0.10790812485274251, 'PA-F1': 0.18856569709127383, 'Event-based-F1': 0.11293859649122794, 'R-based-F1': 0.03384817833130925, 'Affiliation-F': 0.7318040218014485}
035_WSD_id_7_WebService_tr_4555_1st_11911.csv,{'AUC-PR': 0.002559627690517743, 'AUC-ROC': 0.5751398764424758, 'VUS-PR': 0.012301363273255567, 'VUS-ROC': 0.748383157690913, 'Standard-F1': 0.009137276825154483, 'PA-F1': 0.036056338028169016, 'Event-based-F1': 0.009264620729588871, 'R-based-F1': 0.006266857962697274, 'Affiliation-F': 0.6672522921644573}
036_WSD_id_8_WebService_tr_4504_1st_6898.csv,{'AUC-PR': 0.001059446733372572, 'AUC-ROC': 0.7000706547338672, 'VUS-PR': 0.01167221807857381, 'VUS-ROC': 0.9393801901637333, 'Standard-F1': 0.003518991451419637, 'PA-F1': 0.00702576112412178, 'Event-based-F1': 0.003525264394829608, 'R-based-F1': 0.0015906078394243516, 'Affiliation-F': 0.6443608618913976}
037_WSD_id_9_WebService_tr_4583_1st_6214.csv,{'AUC-PR': 0.01025293245924698, 'AUC-ROC': 0.7441270097110853, 'VUS-PR': 0.02980569427888202, 'VUS-ROC': 0.8915305138227548, 'Standard-F1': 0.030387790562910577, 'PA-F1': 0.051224944320712694, 'Event-based-F1': 0.03071672354948802, 'R-based-F1': 0.004580839685779341, 'Affiliation-F': 0.6921077876850855}
038_WSD_id_10_WebService_tr_4042_1st_4142.csv,{'AUC-PR': 0.026601300223809014, 'AUC-ROC': 0.8604855189532135, 'VUS-PR': 0.07372172238575524, 'VUS-ROC': 0.948086456484874, 'Standard-F1': 0.060947364096918324, 'PA-F1': 0.07399103139013453, 'Event-based-F1': 0.0613636363636363, 'R-based-F1': 0.012277250988978621, 'Affiliation-F': 0.7486078819073674}
039_WSD_id_11_WebService_tr_1746_1st_1846.csv,{'AUC-PR': 0.04350221235037989, 'AUC-ROC': 0.8198805679020241, 'VUS-PR': 0.08580121118361336, 'VUS-ROC': 0.9262326980748442, 'Standard-F1': 0.10480688724839893, 'PA-F1': 0.13997879109225875, 'Event-based-F1': 0.10682819383259902, 'R-based-F1': 0.023284334751628888, 'Affiliation-F': 0.7585536869889282}
040_WSD_id_12_WebService_tr_4559_1st_9714.csv,{'AUC-PR': 0.005928203965363303, 'AUC-ROC': 0.6699169944696126, 'VUS-PR': 0.013892764151797467, 'VUS-ROC': 0.7687834473082976, 'Standard-F1': 0.02043087349512401, 'PA-F1': 0.04593837535014006, 'Event-based-F1': 0.020701552616446208, 'R-based-F1': 0.007729757092463614, 'Affiliation-F': 0.6799979981283726}
041_WSD_id_13_WebService_tr_4296_1st_5196.csv,{'AUC-PR': 0.03888677329271389, 'AUC-ROC': 0.753731438935138, 'VUS-PR': 0.08475720877861988, 'VUS-ROC': 0.8675812942606344, 'Standard-F1': 0.10609320243552416, 'PA-F1': 0.17011995637949837, 'Event-based-F1': 0.10994152046783616, 'R-based-F1': 0.037329844005101524, 'Affiliation-F': 0.7402961227022298}
042_WSD_id_14_WebService_tr_3015_1st_3115.csv,{'AUC-PR': 0.027002984389348027, 'AUC-ROC': 0.7451047302357773, 'VUS-PR': 0.07784990340285444, 'VUS-ROC': 0.8952639653021652, 'Standard-F1': 0.0767970461885912, 'PA-F1': 0.12743549236440233, 'Event-based-F1': 0.07893274041133955, 'R-based-F1': 0.02388036740670343, 'Affiliation-F': 0.7350796294124435}
043_WSD_id_15_WebService_tr_4521_1st_6828.csv,{'AUC-PR': 0.0016803438843298163, 'AUC-ROC': 0.7834330166920761, 'VUS-PR': 0.010735943931705166, 'VUS-ROC': 0.9419210138597512, 'Standard-F1': 0.004672827349502411, 'PA-F1': 0.007001166861143524, 'Event-based-F1': 0.004678362573099409, 'R-based-F1': 0.0016614769716967977, 'Affiliation-F': 0.6482126409011424}
